Parking,Day,Month,Year,DayWeek,Timeslot,Holiday,Schoolday,Temperature,Humidity,CheckIn,CheckOut
METROPOL,25,12,2022,D,8,N,N,15.0,0.72,1,0
METROPOL,25,12,2022,D,10,N,N,22.0,0.69,0,1
METROPOL,25,12,2022,D,11,N,N,23.0,0.65,3,2
METROPOL,25,12,2022,D,12,N,N,24.0,0.57,3,0
METROPOL,25,12,2022,D,13,N,N,25.0,0.34,3,4
METROPOL,25,12,2022,D,14,N,N,25.0,0.3,1,2
METROPOL,25,12,2022,D,15,N,N,25.0,0.39,5,2
METROPOL,25,12,2022,D,16,N,N,23.0,0.5,2,0
METROPOL,25,12,2022,D,17,N,N,22.0,0.53,2,1
METROPOL,25,12,2022,D,18,N,N,21.0,0.56,5,6
METROPOL,25,12,2022,D,19,N,N,20.0,0.6,3,3
METROPOL,25,12,2022,D,20,N,N,19.0,0.52,0,4
METROPOL,26,12,2022,L,0,S,N,18.0,0.73,0,3
METROPOL,26,12,2022,L,7,S,N,19.0,0.78,2,0
METROPOL,26,12,2022,L,8,S,N,17.0,0.88,1,1
METROPOL,26,12,2022,L,9,S,N,21.0,0.69,4,1
METROPOL,26,12,2022,L,10,S,N,22.0,0.64,5,2
METROPOL,26,12,2022,L,11,S,N,23.0,0.57,7,3
METROPOL,26,12,2022,L,12,S,N,23.0,0.5,9,5
METROPOL,26,12,2022,L,13,S,N,23.0,0.5,2,5
METROPOL,26,12,2022,L,14,S,N,23.0,0.57,3,6
METROPOL,26,12,2022,L,15,S,N,23.0,0.61,2,4
METROPOL,26,12,2022,L,16,S,N,23.0,0.53,8,0
METROPOL,26,12,2022,L,17,S,N,22.0,0.57,16,6
METROPOL,26,12,2022,L,18,S,N,21.0,0.64,9,4
METROPOL,26,12,2022,L,19,S,N,20.0,0.64,0,19
METROPOL,26,12,2022,L,20,S,N,20.0,0.64,0,7
METROPOL,26,12,2022,L,21,S,N,19.0,0.68,0,3
METROPOL,26,12,2022,L,22,S,N,19.0,0.56,0,1
METROPOL,27,12,2022,M,0,N,N,21.0,0.53,0,2
METROPOL,27,12,2022,M,5,N,N,21.0,0.53,0,1
METROPOL,27,12,2022,M,6,N,N,21.0,0.53,15,3
METROPOL,27,12,2022,M,7,N,N,21.0,0.53,79,2
METROPOL,27,12,2022,M,8,N,N,21.0,0.56,59,17
METROPOL,27,12,2022,M,9,N,N,22.0,0.5,53,29
METROPOL,27,12,2022,M,10,N,N,21.0,0.56,58,40
METROPOL,27,12,2022,M,11,N,N,21.0,0.53,39,60
METROPOL,27,12,2022,M,12,N,N,21.0,0.53,35,39
METROPOL,27,12,2022,M,13,N,N,22.0,0.53,18,68
METROPOL,27,12,2022,M,14,N,N,22.0,0.5,20,55
METROPOL,27,12,2022,M,15,N,N,22.0,0.53,17,30
METROPOL,27,12,2022,M,16,N,N,22.0,0.57,32,18
METROPOL,27,12,2022,M,17,N,N,22.0,0.6,30,18
METROPOL,27,12,2022,M,18,N,N,21.0,0.53,4,27
METROPOL,27,12,2022,M,19,N,N,22.0,0.43,5,27
METROPOL,27,12,2022,M,20,N,N,22.0,0.46,1,21
METROPOL,27,12,2022,M,21,N,N,21.0,0.53,0,4
METROPOL,27,12,2022,M,22,N,N,22.0,0.57,0,2
METROPOL,28,12,2022,X,0,N,N,20.0,0.68,0,3
METROPOL,28,12,2022,X,5,N,N,21.0,0.56,0,1
METROPOL,28,12,2022,X,6,N,N,20.0,0.64,15,4
METROPOL,28,12,2022,X,7,N,N,21.0,0.6,81,1
METROPOL,28,12,2022,X,8,N,N,21.0,0.6,52,21
METROPOL,28,12,2022,X,9,N,N,22.0,0.57,45,20
METROPOL,28,12,2022,X,10,N,N,22.0,0.57,57,41
METROPOL,28,12,2022,X,11,N,N,22.0,0.64,51,43
METROPOL,28,12,2022,X,12,N,N,23.0,0.61,32,48
METROPOL,28,12,2022,X,13,N,N,23.0,0.61,19,68
METROPOL,28,12,2022,X,14,N,N,23.0,0.69,16,57
METROPOL,28,12,2022,X,15,N,N,23.0,0.65,22,30
METROPOL,28,12,2022,X,16,N,N,23.0,0.57,38,19
METROPOL,28,12,2022,X,17,N,N,23.0,0.5,36,25
METROPOL,28,12,2022,X,18,N,N,23.0,0.44,26,32
METROPOL,28,12,2022,X,19,N,N,22.0,0.5,4,33
METROPOL,28,12,2022,X,20,N,N,22.0,0.5,3,34
METROPOL,28,12,2022,X,21,N,N,21.0,0.56,0,9
METROPOL,28,12,2022,X,22,N,N,21.0,0.53,0,6
METROPOL,28,12,2022,X,23,N,N,21.0,0.56,0,1
METROPOL,29,12,2022,J,0,N,N,20.0,0.56,0,3
METROPOL,29,12,2022,J,1,N,N,21.0,0.49,0,1
METROPOL,29,12,2022,J,5,N,N,20.0,0.6,0,1
METROPOL,29,12,2022,J,6,N,N,20.0,0.56,14,1
METROPOL,29,12,2022,J,7,N,N,20.0,0.53,66,4
METROPOL,29,12,2022,J,8,N,N,20.0,0.49,61,17
METROPOL,29,12,2022,J,9,N,N,22.0,0.5,49,15
METROPOL,29,12,2022,J,10,N,N,23.0,0.53,62,44
METROPOL,29,12,2022,J,11,N,N,22.0,0.64,47,63
METROPOL,29,12,2022,J,12,N,N,23.0,0.5,44,47
METROPOL,29,12,2022,J,13,N,N,23.0,0.57,27,80
METROPOL,29,12,2022,J,14,N,N,24.0,0.54,19,69
METROPOL,29,12,2022,J,15,N,N,23.0,0.57,23,24
METROPOL,29,12,2022,J,16,N,N,22.0,0.6,30,17
METROPOL,29,12,2022,J,17,N,N,22.0,0.6,22,18
METROPOL,29,12,2022,J,18,N,N,22.0,0.64,20,31
METROPOL,29,12,2022,J,19,N,N,22.0,0.6,5,28
METROPOL,29,12,2022,J,20,N,N,21.0,0.69,2,21
METROPOL,29,12,2022,J,21,N,N,21.0,0.69,0,9
METROPOL,29,12,2022,J,22,N,N,21.0,0.64,0,3
METROPOL,29,12,2022,J,23,N,N,19.0,0.68,0,1
METROPOL,30,12,2022,V,1,N,N,20.0,0.68,0,1
METROPOL,30,12,2022,V,6,N,N,20.0,0.64,9,3
METROPOL,30,12,2022,V,7,N,N,20.0,0.68,61,4
METROPOL,30,12,2022,V,8,N,N,20.0,0.68,38,17
METROPOL,30,12,2022,V,9,N,N,22.0,0.6,50,21
METROPOL,30,12,2022,V,10,N,N,23.0,0.61,47,34
METROPOL,30,12,2022,V,11,N,N,23.0,0.65,35,38
METROPOL,30,12,2022,V,12,N,N,24.0,0.57,32,43
METROPOL,30,12,2022,V,13,N,N,24.0,0.54,25,64
METROPOL,30,12,2022,V,14,N,N,23.0,0.57,17,42
METROPOL,30,12,2022,V,15,N,N,23.0,0.61,19,26
METROPOL,30,12,2022,V,16,N,N,22.0,0.6,23,16
METROPOL,30,12,2022,V,17,N,N,22.0,0.6,26,14
METROPOL,30,12,2022,V,18,N,N,21.0,0.73,10,20
METROPOL,30,12,2022,V,19,N,N,21.0,0.6,6,29
METROPOL,30,12,2022,V,20,N,N,21.0,0.6,1,20
METROPOL,30,12,2022,V,21,N,N,20.0,0.68,0,3
METROPOL,30,12,2022,V,22,N,N,19.0,0.73,2,1
METROPOL,30,12,2022,V,23,N,N,19.0,0.73,0,1
METROPOL,31,12,2022,S,0,N,N,18.0,0.83,0,3
METROPOL,31,12,2022,S,1,N,N,19.0,0.68,0,1
METROPOL,31,12,2022,S,2,N,N,20.0,0.6,0,1
METROPOL,31,12,2022,S,7,N,N,18.0,0.73,0,1
METROPOL,31,12,2022,S,8,N,N,19.0,0.68,3,0
METROPOL,31,12,2022,S,9,N,N,21.0,0.6,2,3
METROPOL,31,12,2022,S,10,N,N,22.0,0.57,5,1
METROPOL,31,12,2022,S,11,N,N,23.0,0.47,6,5
METROPOL,31,12,2022,S,12,N,N,23.0,0.53,0,3
METROPOL,31,12,2022,S,13,N,N,23.0,0.57,3,4
METROPOL,31,12,2022,S,14,N,N,23.0,0.57,0,4
METROPOL,31,12,2022,S,18,N,N,20.0,0.78,0,1
METROPOL,31,12,2022,S,19,N,N,19.0,0.78,0,1
METROPOL,31,12,2022,S,21,N,N,18.0,0.83,1,0
RINCÓN,1,12,2022,J,0,N,S,19.0,0.64,0,15
RINCÓN,1,12,2022,J,1,N,S,19.0,0.6,1,6
RINCÓN,1,12,2022,J,2,N,S,19.0,0.64,0,2
RINCÓN,1,12,2022,J,3,N,S,18.0,0.68,0,2
RINCÓN,1,12,2022,J,4,N,S,19.0,0.6,4,0
RINCÓN,1,12,2022,J,5,N,S,19.0,0.64,43,2
RINCÓN,1,12,2022,J,6,N,S,19.0,0.68,67,6
RINCÓN,1,12,2022,J,7,N,S,20.0,0.6,119,12
RINCÓN,1,12,2022,J,8,N,S,20.0,0.56,177,18
RINCÓN,1,12,2022,J,9,N,S,21.0,0.53,141,54
RINCÓN,1,12,2022,J,10,N,S,22.0,0.5,56,39
RINCÓN,1,12,2022,J,11,N,S,23.0,0.5,55,52
RINCÓN,1,12,2022,J,12,N,S,24.0,0.5,46,52
RINCÓN,1,12,2022,J,13,N,S,23.0,0.57,54,78
RINCÓN,1,12,2022,J,14,N,S,23.0,0.53,85,123
RINCÓN,1,12,2022,J,15,N,S,24.0,0.5,108,89
RINCÓN,1,12,2022,J,16,N,S,23.0,0.53,77,117
RINCÓN,1,12,2022,J,17,N,S,22.0,0.6,100,74
RINCÓN,1,12,2022,J,18,N,S,22.0,0.57,70,81
RINCÓN,1,12,2022,J,19,N,S,21.0,0.64,41,70
RINCÓN,1,12,2022,J,20,N,S,20.0,0.78,19,66
RINCÓN,1,12,2022,J,21,N,S,20.0,0.78,13,60
RINCÓN,1,12,2022,J,22,N,S,20.0,0.78,3,199
RINCÓN,1,12,2022,J,23,N,S,20.0,0.73,1,37
RINCÓN,2,12,2022,V,0,N,S,19.0,0.78,0,18
RINCÓN,2,12,2022,V,1,N,S,19.0,0.78,0,5
RINCÓN,2,12,2022,V,3,N,S,18.0,0.73,1,1
RINCÓN,2,12,2022,V,4,N,S,19.0,0.78,5,2
RINCÓN,2,12,2022,V,5,N,S,19.0,0.78,41,1
RINCÓN,2,12,2022,V,6,N,S,18.0,0.94,44,8
RINCÓN,2,12,2022,V,7,N,S,18.0,0.94,119,14
RINCÓN,2,12,2022,V,8,N,S,19.0,0.88,157,12
RINCÓN,2,12,2022,V,9,N,S,20.0,0.78,168,25
RINCÓN,2,12,2022,V,10,N,S,22.0,0.69,60,34
RINCÓN,2,12,2022,V,11,N,S,22.0,0.69,55,38
RINCÓN,2,12,2022,V,12,N,S,24.0,0.61,47,67
RINCÓN,2,12,2022,V,13,N,S,24.0,0.5,59,85
RINCÓN,2,12,2022,V,14,N,S,24.0,0.5,99,116
RINCÓN,2,12,2022,V,15,N,S,24.0,0.5,104,104
RINCÓN,2,12,2022,V,16,N,S,23.0,0.53,99,126
RINCÓN,2,12,2022,V,17,N,S,20.0,0.83,62,78
RINCÓN,2,12,2022,V,18,N,S,20.0,0.78,90,75
RINCÓN,2,12,2022,V,19,N,S,20.0,0.73,221,103
RINCÓN,2,12,2022,V,20,N,S,20.0,0.73,54,71
RINCÓN,2,12,2022,V,21,N,S,19.0,0.78,23,81
RINCÓN,2,12,2022,V,22,N,S,19.0,0.78,9,241
RINCÓN,2,12,2022,V,23,N,S,19.0,0.73,4,73
RINCÓN,3,12,2022,S,0,N,N,18.0,0.77,2,49
RINCÓN,3,12,2022,S,1,N,N,18.0,0.88,0,23
RINCÓN,3,12,2022,S,2,N,N,19.0,0.73,0,7
RINCÓN,3,12,2022,S,3,N,N,19.0,0.73,2,3
RINCÓN,3,12,2022,S,4,N,N,19.0,0.73,2,4
RINCÓN,3,12,2022,S,5,N,N,18.0,0.77,35,0
RINCÓN,3,12,2022,S,6,N,N,19.0,0.73,36,4
RINCÓN,3,12,2022,S,7,N,N,19.0,0.78,20,8
RINCÓN,3,12,2022,S,8,N,N,20.0,0.73,44,8
RINCÓN,3,12,2022,S,9,N,N,19.0,0.83,43,13
RINCÓN,3,12,2022,S,10,N,N,20.0,0.78,60,41
RINCÓN,3,12,2022,S,11,N,N,21.0,0.73,103,38
RINCÓN,3,12,2022,S,12,N,N,21.0,0.73,57,60
RINCÓN,3,12,2022,S,13,N,N,20.0,0.78,67,79
RINCÓN,3,12,2022,S,14,N,N,19.0,0.94,63,77
RINCÓN,3,12,2022,S,15,N,N,18.0,0.94,64,48
RINCÓN,3,12,2022,S,16,N,N,18.0,0.94,59,51
RINCÓN,3,12,2022,S,17,N,N,18.0,0.88,81,39
RINCÓN,3,12,2022,S,18,N,N,18.0,0.88,83,43
RINCÓN,3,12,2022,S,19,N,N,18.0,0.88,64,60
RINCÓN,3,12,2022,S,20,N,N,18.0,0.83,37,40
RINCÓN,3,12,2022,S,21,N,N,19.0,0.78,33,60
RINCÓN,3,12,2022,S,22,N,N,18.0,0.88,12,168
RINCÓN,3,12,2022,S,23,N,N,18.0,0.88,5,60
RINCÓN,4,12,2022,D,0,N,N,19.0,0.83,1,44
RINCÓN,4,12,2022,D,1,N,N,19.0,0.83,3,18
RINCÓN,4,12,2022,D,2,N,N,18.0,0.88,0,12
RINCÓN,4,12,2022,D,3,N,N,18.0,0.94,0,6
RINCÓN,4,12,2022,D,4,N,N,18.0,0.94,1,1
RINCÓN,4,12,2022,D,5,N,N,18.0,0.88,27,2
RINCÓN,4,12,2022,D,6,N,N,18.0,0.88,21,1
RINCÓN,4,12,2022,D,7,N,N,18.0,0.88,34,4
RINCÓN,4,12,2022,D,8,N,N,18.0,0.94,47,7
RINCÓN,4,12,2022,D,9,N,N,20.0,0.78,154,21
RINCÓN,4,12,2022,D,10,N,N,21.0,0.73,127,38
RINCÓN,4,12,2022,D,11,N,N,22.0,0.64,226,50
RINCÓN,4,12,2022,D,12,N,N,23.0,0.61,260,124
RINCÓN,4,12,2022,D,13,N,N,23.0,0.57,213,206
RINCÓN,4,12,2022,D,14,N,N,25.0,0.44,182,200
RINCÓN,4,12,2022,D,15,N,N,23.0,0.5,182,169
RINCÓN,4,12,2022,D,16,N,N,23.0,0.57,164,163
RINCÓN,4,12,2022,D,17,N,N,22.0,0.6,191,188
RINCÓN,4,12,2022,D,18,N,N,21.0,0.64,203,203
RINCÓN,4,12,2022,D,19,N,N,20.0,0.68,166,209
RINCÓN,4,12,2022,D,20,N,N,20.0,0.68,24,228
RINCÓN,4,12,2022,D,21,N,N,20.0,0.78,10,230
RINCÓN,4,12,2022,D,22,N,N,20.0,0.73,5,128
RINCÓN,4,12,2022,D,23,N,N,20.0,0.73,0,48
RINCÓN,5,12,2022,L,0,N,S,20.0,0.83,4,12
RINCÓN,5,12,2022,L,1,N,S,20.0,0.78,0,4
RINCÓN,5,12,2022,L,2,N,S,20.0,0.73,1,2
RINCÓN,5,12,2022,L,3,N,S,20.0,0.78,3,0
RINCÓN,5,12,2022,L,4,N,S,20.0,0.68,8,0
RINCÓN,5,12,2022,L,5,N,S,21.0,0.64,37,1
RINCÓN,5,12,2022,L,6,N,S,20.0,0.68,77,2
RINCÓN,5,12,2022,L,7,N,S,20.0,0.68,122,15
RINCÓN,5,12,2022,L,8,N,S,20.0,0.73,163,21
RINCÓN,5,12,2022,L,9,N,S,22.0,0.64,177,49
RINCÓN,5,12,2022,L,10,N,S,24.0,0.54,72,49
RINCÓN,5,12,2022,L,11,N,S,24.0,0.54,55,58
RINCÓN,5,12,2022,L,12,N,S,24.0,0.61,56,67
RINCÓN,5,12,2022,L,13,N,S,24.0,0.65,59,91
RINCÓN,5,12,2022,L,14,N,S,24.0,0.61,73,129
RINCÓN,5,12,2022,L,15,N,S,24.0,0.61,100,90
RINCÓN,5,12,2022,L,16,N,S,23.0,0.69,78,118
RINCÓN,5,12,2022,L,17,N,S,22.0,0.78,88,67
RINCÓN,5,12,2022,L,18,N,S,22.0,0.73,81,93
RINCÓN,5,12,2022,L,19,N,S,22.0,0.73,230,81
RINCÓN,5,12,2022,L,20,N,S,21.0,0.83,46,75
RINCÓN,5,12,2022,L,21,N,S,21.0,0.78,18,168
RINCÓN,5,12,2022,L,22,N,S,20.0,0.83,8,204
RINCÓN,5,12,2022,L,23,N,S,20.0,0.83,1,59
RINCÓN,6,12,2022,M,0,S,N,19.0,0.88,3,45
RINCÓN,6,12,2022,M,1,S,N,19.0,0.83,1,22
RINCÓN,6,12,2022,M,2,S,N,18.0,0.88,0,9
RINCÓN,6,12,2022,M,3,S,N,18.0,0.83,2,1
RINCÓN,6,12,2022,M,4,S,N,17.0,0.82,9,0
RINCÓN,6,12,2022,M,5,S,N,18.0,0.77,27,1
RINCÓN,6,12,2022,M,6,S,N,17.0,0.82,29,6
RINCÓN,6,12,2022,M,7,S,N,18.0,0.73,56,8
RINCÓN,6,12,2022,M,8,S,N,19.0,0.68,90,4
RINCÓN,6,12,2022,M,9,S,N,22.0,0.69,132,31
RINCÓN,6,12,2022,M,10,S,N,22.0,0.69,103,53
RINCÓN,6,12,2022,M,11,S,N,23.0,0.69,97,65
RINCÓN,6,12,2022,M,12,S,N,24.0,0.61,80,73
RINCÓN,6,12,2022,M,13,S,N,24.0,0.65,73,85
RINCÓN,6,12,2022,M,14,S,N,24.0,0.69,79,97
RINCÓN,6,12,2022,M,15,S,N,23.0,0.65,76,65
RINCÓN,6,12,2022,M,16,S,N,23.0,0.69,60,99
RINCÓN,6,12,2022,M,17,S,N,23.0,0.65,52,54
RINCÓN,6,12,2022,M,18,S,N,22.0,0.69,150,74
RINCÓN,6,12,2022,M,19,S,N,21.0,0.73,243,72
RINCÓN,6,12,2022,M,20,S,N,20.0,0.83,51,97
RINCÓN,6,12,2022,M,21,S,N,20.0,0.83,6,71
RINCÓN,6,12,2022,M,22,S,N,20.0,0.78,4,313
RINCÓN,6,12,2022,M,23,S,N,20.0,0.78,1,96
RINCÓN,7,12,2022,X,0,N,N,20.0,0.78,1,44
RINCÓN,7,12,2022,X,1,N,N,20.0,0.78,0,9
RINCÓN,7,12,2022,X,2,N,N,20.0,0.73,0,4
RINCÓN,7,12,2022,X,3,N,N,19.0,0.68,1,4
RINCÓN,7,12,2022,X,4,N,N,19.0,0.68,4,2
RINCÓN,7,12,2022,X,5,N,N,18.0,0.73,41,2
RINCÓN,7,12,2022,X,6,N,N,18.0,0.73,66,8
RINCÓN,7,12,2022,X,7,N,N,19.0,0.68,77,17
RINCÓN,7,12,2022,X,8,N,N,20.0,0.64,154,15
RINCÓN,7,12,2022,X,9,N,N,22.0,0.6,147,39
RINCÓN,7,12,2022,X,10,N,N,22.0,0.57,74,45
RINCÓN,7,12,2022,X,11,N,N,22.0,0.64,73,48
RINCÓN,7,12,2022,X,12,N,N,23.0,0.65,68,55
RINCÓN,7,12,2022,X,13,N,N,24.0,0.61,54,92
RINCÓN,7,12,2022,X,14,N,N,23.0,0.73,93,100
RINCÓN,7,12,2022,X,15,N,N,23.0,0.73,131,90
RINCÓN,7,12,2022,X,16,N,N,21.0,0.94,68,126
RINCÓN,7,12,2022,X,17,N,N,21.0,0.88,62,78
RINCÓN,7,12,2022,X,18,N,N,21.0,0.94,81,91
RINCÓN,7,12,2022,X,19,N,N,22.0,0.88,219,84
RINCÓN,7,12,2022,X,20,N,N,22.0,0.88,115,67
RINCÓN,7,12,2022,X,21,N,N,22.0,0.88,28,68
RINCÓN,7,12,2022,X,22,N,N,21.0,0.73,8,168
RINCÓN,7,12,2022,X,23,N,N,22.0,0.83,8,212
RINCÓN,8,12,2022,J,0,S,N,21.0,0.83,1,79
RINCÓN,8,12,2022,J,1,S,N,20.0,1.0,4,32
RINCÓN,8,12,2022,J,2,S,N,21.0,0.88,0,19
RINCÓN,8,12,2022,J,3,S,N,20.0,0.94,1,5
RINCÓN,8,12,2022,J,4,S,N,20.0,0.94,4,7
RINCÓN,8,12,2022,J,5,S,N,20.0,0.88,27,1
RINCÓN,8,12,2022,J,6,S,N,21.0,0.88,26,6
RINCÓN,8,12,2022,J,7,S,N,21.0,0.94,44,3
RINCÓN,8,12,2022,J,8,S,N,21.0,0.94,73,13
RINCÓN,8,12,2022,J,9,S,N,22.0,0.88,128,32
RINCÓN,8,12,2022,J,10,S,N,22.0,0.88,88,46
RINCÓN,8,12,2022,J,11,S,N,23.0,0.83,93,48
RINCÓN,8,12,2022,J,12,S,N,24.0,0.74,91,57
RINCÓN,8,12,2022,J,13,S,N,25.0,0.69,102,80
RINCÓN,8,12,2022,J,14,S,N,24.0,0.74,79,100
RINCÓN,8,12,2022,J,15,S,N,23.0,0.78,91,73
RINCÓN,8,12,2022,J,16,S,N,23.0,0.73,75,101
RINCÓN,8,12,2022,J,17,S,N,23.0,0.73,99,74
RINCÓN,8,12,2022,J,18,S,N,22.0,0.78,101,83
RINCÓN,8,12,2022,J,19,S,N,22.0,0.78,70,84
RINCÓN,8,12,2022,J,20,S,N,21.0,0.83,40,87
RINCÓN,8,12,2022,J,21,S,N,21.0,0.83,17,73
RINCÓN,8,12,2022,J,22,S,N,21.0,0.83,5,195
RINCÓN,8,12,2022,J,23,S,N,21.0,0.83,1,57
RINCÓN,9,12,2022,V,0,N,S,21.0,0.88,1,26
RINCÓN,9,12,2022,V,1,N,S,20.0,0.94,0,3
RINCÓN,9,12,2022,V,2,N,S,21.0,0.88,0,6
RINCÓN,9,12,2022,V,3,N,S,21.0,0.88,1,0
RINCÓN,9,12,2022,V,4,N,S,20.0,0.94,7,3
RINCÓN,9,12,2022,V,5,N,S,20.0,0.88,45,2
RINCÓN,9,12,2022,V,6,N,S,20.0,0.88,66,4
RINCÓN,9,12,2022,V,7,N,S,20.0,0.88,104,18
RINCÓN,9,12,2022,V,8,N,S,21.0,0.83,118,29
RINCÓN,9,12,2022,V,9,N,S,22.0,0.83,137,38
RINCÓN,9,12,2022,V,10,N,S,22.0,0.83,88,47
RINCÓN,9,12,2022,V,11,N,S,23.0,0.78,75,59
RINCÓN,9,12,2022,V,12,N,S,24.0,0.69,57,87
RINCÓN,9,12,2022,V,13,N,S,24.0,0.74,67,79
RINCÓN,9,12,2022,V,14,N,S,24.0,0.69,95,111
RINCÓN,9,12,2022,V,15,N,S,24.0,0.74,122,112
RINCÓN,9,12,2022,V,16,N,S,24.0,0.78,87,106
RINCÓN,9,12,2022,V,17,N,S,22.0,0.88,63,66
RINCÓN,9,12,2022,V,18,N,S,22.0,0.88,101,96
RINCÓN,9,12,2022,V,19,N,S,21.0,0.88,147,92
RINCÓN,9,12,2022,V,20,N,S,21.0,0.88,51,85
RINCÓN,9,12,2022,V,21,N,S,21.0,0.88,29,67
RINCÓN,9,12,2022,V,22,N,S,21.0,0.88,18,256
RINCÓN,9,12,2022,V,23,N,S,20.0,0.94,4,62
RINCÓN,10,12,2022,S,0,N,N,21.0,0.88,5,56
RINCÓN,10,12,2022,S,1,N,N,21.0,0.88,2,18
RINCÓN,10,12,2022,S,2,N,N,21.0,0.88,2,10
RINCÓN,10,12,2022,S,3,N,N,20.0,0.88,0,4
RINCÓN,10,12,2022,S,4,N,N,21.0,0.88,6,4
RINCÓN,10,12,2022,S,5,N,N,20.0,0.94,36,1
RINCÓN,10,12,2022,S,6,N,N,20.0,0.88,31,2
RINCÓN,10,12,2022,S,7,N,N,20.0,0.88,57,6
RINCÓN,10,12,2022,S,8,N,N,20.0,0.88,95,15
RINCÓN,10,12,2022,S,9,N,N,21.0,0.88,154,33
RINCÓN,10,12,2022,S,10,N,N,22.0,0.83,100,43
RINCÓN,10,12,2022,S,11,N,N,23.0,0.89,121,56
RINCÓN,10,12,2022,S,12,N,N,24.0,0.83,90,75
RINCÓN,10,12,2022,S,13,N,N,24.0,0.78,112,103
RINCÓN,10,12,2022,S,14,N,N,23.0,0.89,92,104
RINCÓN,10,12,2022,S,15,N,N,23.0,0.89,174,103
RINCÓN,10,12,2022,S,16,N,N,23.0,0.89,79,135
RINCÓN,10,12,2022,S,17,N,N,22.0,0.88,107,78
RINCÓN,10,12,2022,S,18,N,N,22.0,0.88,141,89
RINCÓN,10,12,2022,S,19,N,N,23.0,0.83,167,87
RINCÓN,10,12,2022,S,20,N,N,22.0,0.88,76,125
RINCÓN,10,12,2022,S,21,N,N,22.0,0.88,51,133
RINCÓN,10,12,2022,S,22,N,N,22.0,0.88,11,268
RINCÓN,10,12,2022,S,23,N,N,21.0,0.88,6,99
RINCÓN,11,12,2022,D,0,N,N,20.0,0.94,4,89
RINCÓN,11,12,2022,D,1,N,N,20.0,0.94,3,24
RINCÓN,11,12,2022,D,2,N,N,20.0,0.94,1,23
RINCÓN,11,12,2022,D,3,N,N,20.0,0.94,1,1
RINCÓN,11,12,2022,D,4,N,N,20.0,0.94,4,7
RINCÓN,11,12,2022,D,5,N,N,20.0,0.88,17,1
RINCÓN,11,12,2022,D,6,N,N,20.0,0.94,14,1
RINCÓN,11,12,2022,D,7,N,N,20.0,0.88,47,4
RINCÓN,11,12,2022,D,8,N,N,20.0,0.94,106,15
RINCÓN,11,12,2022,D,9,N,N,22.0,0.88,197,32
RINCÓN,11,12,2022,D,10,N,N,23.0,0.83,134,38
RINCÓN,11,12,2022,D,11,N,N,23.0,0.83,253,54
RINCÓN,11,12,2022,D,12,N,N,23.0,0.89,106,80
RINCÓN,11,12,2022,D,13,N,N,23.0,0.89,97,116
RINCÓN,11,12,2022,D,14,N,N,23.0,0.89,86,124
RINCÓN,11,12,2022,D,15,N,N,23.0,0.89,86,106
RINCÓN,11,12,2022,D,16,N,N,23.0,0.89,116,138
RINCÓN,11,12,2022,D,17,N,N,23.0,0.89,246,117
RINCÓN,11,12,2022,D,18,N,N,23.0,0.89,70,111
RINCÓN,11,12,2022,D,19,N,N,22.0,0.94,27,128
RINCÓN,11,12,2022,D,20,N,N,22.0,0.94,17,167
RINCÓN,11,12,2022,D,21,N,N,21.0,1.0,5,80
RINCÓN,11,12,2022,D,22,N,N,21.0,0.94,7,171
RINCÓN,11,12,2022,D,23,N,N,21.0,0.94,2,51
RINCÓN,12,12,2022,L,0,N,S,20.0,0.94,1,29
RINCÓN,12,12,2022,L,1,N,S,20.0,0.88,0,5
RINCÓN,12,12,2022,L,2,N,S,20.0,0.88,0,2
RINCÓN,12,12,2022,L,3,N,S,20.0,0.88,3,0
RINCÓN,12,12,2022,L,4,N,S,20.0,0.88,6,0
RINCÓN,12,12,2022,L,5,N,S,19.0,0.88,39,0
RINCÓN,12,12,2022,L,6,N,S,19.0,0.94,73,10
RINCÓN,12,12,2022,L,7,N,S,19.0,0.88,126,15
RINCÓN,12,12,2022,L,8,N,S,19.0,0.88,164,21
RINCÓN,12,12,2022,L,9,N,S,22.0,0.88,163,45
RINCÓN,12,12,2022,L,10,N,S,24.0,0.78,70,46
RINCÓN,12,12,2022,L,11,N,S,23.0,0.89,76,46
RINCÓN,12,12,2022,L,12,N,S,24.0,0.74,55,77
RINCÓN,12,12,2022,L,13,N,S,24.0,0.78,63,100
RINCÓN,12,12,2022,L,14,N,S,23.0,0.83,80,114
RINCÓN,12,12,2022,L,15,N,S,23.0,0.83,104,106
RINCÓN,12,12,2022,L,16,N,S,22.0,0.88,69,143
RINCÓN,12,12,2022,L,17,N,S,22.0,0.88,54,71
RINCÓN,12,12,2022,L,18,N,S,22.0,0.88,60,69
RINCÓN,12,12,2022,L,19,N,S,22.0,0.88,36,71
RINCÓN,12,12,2022,L,20,N,S,21.0,0.94,34,72
RINCÓN,12,12,2022,L,21,N,S,21.0,0.88,10,63
RINCÓN,12,12,2022,L,22,N,S,20.0,0.94,2,139
RINCÓN,12,12,2022,L,23,N,S,20.0,0.94,0,40
RINCÓN,13,12,2022,M,0,N,S,19.0,1.0,1,15
RINCÓN,13,12,2022,M,1,N,S,19.0,0.94,0,2
RINCÓN,13,12,2022,M,2,N,S,19.0,0.94,0,1
RINCÓN,13,12,2022,M,3,N,S,19.0,1.0,1,0
